Metrics,LoadPoint,Bandwidth,src,dest, ,rep0,rep1,rep2,rep3,rep4,rep5,rep6,rep7,rep8,rep9
Blocking probability per pair and bandwidth,2,200.0Gbps,8,6, ,0.3569277108433735,0.3236434108527132,0.31226053639846746,0.3394495412844037,0.3274647887323944,0.3670886075949367,0.43617021276595747,0.3262786596119929,0.4663023679417122,0.45266781411359724
Blocking probability per pair and bandwidth,2,200.0Gbps,4,9, ,0.00530035335689046,0.020599250936329586,0.022770398481973434,0.00922509225092251,0.008680555555555556,0.015151515151515152,0.012411347517730497,0.020689655172413793,0.0162748643761302,0.02722323049001815
Blocking probability per pair and bandwidth,2,200.0Gbps,8,3, ,0.7696850393700787,0.7402597402597403,0.6843065693430657,0.7847082494969819,0.7472924187725631,0.7796901893287436,0.7933723196881092,0.8099630996309963,0.729776247848537,0.6818181818181818
Blocking probability per pair and bandwidth,2,200.0Gbps,3,1, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,2,200.0Gbps,7,10, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,2,200.0Gbps,6,11, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,2,200.0Gbps,5,4, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,2,200.0Gbps,8,5, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,2,200.0Gbps,14,3, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blocking probability per pair and bandwidth,2,200.0Gbps,12,3, ,0.5404411764705882,0.5454545454545454,0.5180505415162455,0.4982638888888889,0.4739776951672863,0.4627949183303085,0.5457570715474209,0.48180242634315423,0.5157342657342657,0.48807339449541287
Blocking probability per pair and bandwidth,2,200.0Gbps,5,14, ,0.8694852941176471,0.8644688644688645,0.8635547576301615,0.8892921960072595,0.8579040852575488,0.8588850174216028,0.8722627737226277,0.8980769230769231,0.8730769230769231,0.871841155234657
Blocking probability per pair and bandwidth,2,200.0Gbps,7,1, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
